,date_time,y,co_gt,nhmc,c6h6,s2,nox,s3,no2,s4,s5,t,rh,ah,y_later,level_High,level_Low,level_Moderate,level_Very High,level_Very low
3915,2004-08-20 21:00:00,996,-200.0,-200.0,6.8,848.0,-200.0,763.0,-200.0,1657.0,713.0,28.2,49.8,1.8795,786.0,0,0,0,0,1
3916,2004-08-20 22:00:00,1013,-200.0,-200.0,8.3,913.0,-200.0,717.0,-200.0,1685.0,785.0,27.5,50.4,1.823,792.0,0,0,0,0,1
3917,2004-08-20 23:00:00,1004,-200.0,-200.0,6.9,851.0,-200.0,767.0,-200.0,1632.0,754.0,27.3,49.1,1.7503,816.0,0,0,0,0,1
3918,2004-08-21 00:00:00,949,-200.0,-200.0,6.0,814.0,156.41814768460577,824.0,-200.0,1563.0,653.0,26.7,46.7,1.6121,826.0,0,0,0,0,1
3919,2004-08-21 01:00:00,895,-200.0,-200.0,5.4,783.0,-200.0,863.0,-200.0,1502.0,970.772109267806,26.0,45.0,1.4913,826.0,0,0,0,0,1
3920,2004-08-21 02:00:00,863,-200.0,-200.0,3.9,707.0,156.41814768460577,927.0,-200.0,1407.0,537.0,25.0,47.3,1.4771,809.0,0,0,0,0,1
3921,2004-08-21 03:00:00,786,-37.6561324303989,-200.0,2.0,587.0,-200.0,1150.0,-200.0,1300.0,413.0,25.3,44.3,1.4032,809.0,0,0,0,0,1
3922,2004-08-21 04:00:00,792,-200.0,-200.0,2.2,597.0,-200.0,1137.0,-200.0,1320.0,417.0,24.3,46.3,1.3857,853.0,0,0,0,0,1
3923,2004-08-21 05:00:00,816,-200.0,-200.0,1.129901287017372,653.0,-200.0,1058.0,-200.0,1332.0,486.0,24.8,43.4,1.3347,814.0,0,0,0,0,1
3924,2004-08-21 06:00:00,826,-200.0,-200.0,3.5,682.0,-200.0,1088.0,-200.0,1342.0,532.0,24.5,40.6,1.2327,807.0,0,0,0,0,1
3925,2004-08-21 07:00:00,826,-200.0,-200.0,3.8,698.0,-200.0,1017.0,50.04384422110553,1331.0,542.0,25.7,36.9,1.1991,811.0,0,0,0,0,1
3926,2004-08-21 08:00:00,809,-200.0,-200.0,3.2,664.0,-200.0,1061.0,-200.0,1323.0,459.0,26.8,35.0,1.2175,796.0,0,0,0,0,1
3927,2004-08-21 09:00:00,809,-200.0,-200.0,2.6,624.0,156.41814768460577,1131.0,-200.0,1309.0,415.0,28.0,34.9,1.3008,833.0,0,0,0,0,1
3928,2004-08-21 10:00:00,853,-200.0,-200.0,3.5,681.0,-200.0,1031.0,-200.0,1368.0,970.772109267806,9.907557557557608,34.1,1.3445,856.0,1,0,0,0,0
3929,2004-08-21 11:00:00,814,-200.0,-200.0,3.1,657.0,-200.0,1086.0,-200.0,1332.0,429.0,30.4,30.8,1.3155,830.0,0,0,0,0,1
3930,2004-08-21 12:00:00,807,-200.0,-200.0,3.1,658.0,-200.0,1113.0,50.04384422110553,1328.0,428.0,32.4,26.3,1.2523,883.0,0,0,0,0,1
3931,2004-08-21 13:00:00,811,-37.6561324303989,-200.0,3.0,653.0,-200.0,1120.0,-200.0,1414.6464281261688,423.0,31.0,28.9,-7.799153128911129,965.0,0,0,0,0,1
3932,2004-08-21 14:00:00,796,-200.0,-200.0,2.2,601.0,-200.0,1171.0,-200.0,1314.0,410.0,29.3,33.1,1.3219999999999998,931.0,0,0,0,0,1
3933,2004-08-21 15:00:00,833,-200.0,-200.0,3.0,649.0,-200.0,1142.0,-200.0,1354.0,437.0,26.9,35.2,-7.799153128911129,885.0,0,0,0,0,1
3934,2004-08-21 16:00:00,856,-200.0,-200.0,3.5,684.0,-200.0,1023.0,-200.0,1368.0,520.0,28.1,34.2,1.2802,900.0,0,0,0,0,1
3935,2004-08-21 17:00:00,830,-200.0,-200.0,3.7,696.0,-200.0,1060.0,-200.0,1328.0,461.0,28.5,29.4,1.1298,904.0,0,0,0,0,1
3936,2004-08-21 18:00:00,883,-200.0,-200.0,5.4,782.0,-200.0,801.8594824353044,-200.0,1395.0,571.0,27.3,31.0,1.111,944.0,0,0,0,0,1
3937,2004-08-21 19:00:00,965,-200.0,-200.0,8.9,936.0,-200.0,808.0,-200.0,1535.0,866.0,25.4,36.2,1.1562,907.0,0,0,0,0,1
3938,2004-08-21 20:00:00,931,-200.0,-200.0,7.8,890.0,-200.0,831.0,-200.0,1474.0,841.0,24.6,38.0,1.158,886.0,0,0,0,0,1
3939,2004-08-21 21:00:00,885,-200.0,-200.0,5.6,791.0,-200.0,941.0,-200.0,1414.6464281261688,706.0,24.3,41.6,1.2467,882.0,0,0,0,0,1
3940,2004-08-21 22:00:00,900,-37.6561324303989,-200.0,5.2,773.0,-200.0,944.0,-200.0,1426.0,703.0,24.9,40.8,1.2696,843.0,0,0,0,0,1
3941,2004-08-21 23:00:00,904,-200.0,-200.0,6.7,845.0,-200.0,878.0,-200.0,1483.0,775.0,23.8,44.7,1.3019,825.0,0,0,0,0,1
3942,2004-08-22 00:00:00,944,-200.0,-200.0,8.0,900.0,-200.0,809.0,-200.0,1549.0,830.0,22.8,49.8,1.367,791.0,0,0,0,0,1
3943,2004-08-22 01:00:00,907,-200.0,-200.0,6.4,832.0,-200.0,868.0,-200.0,1492.0,808.0,9.907557557557608,49.4,1.3568,856.0,0,0,0,0,1
3944,2004-08-22 02:00:00,886,-200.0,-200.0,5.2,774.0,-200.0,868.0,-200.0,1486.0,815.0,20.9,57.4,1.4037,861.0,0,0,0,0,1
3945,2004-08-22 03:00:00,882,-200.0,-200.0,5.1,767.0,-200.0,856.0,-200.0,1492.0,897.0,20.5,60.6,1.4469999999999998,924.0,0,0,0,0,1
3946,2004-08-22 04:00:00,843,-200.0,-200.0,4.0,713.0,-200.0,917.0,-200.0,1426.0,836.0,19.6,63.7,1.4396,941.0,0,0,0,0,1
3947,2004-08-22 05:00:00,825,-200.0,-200.0,3.7,694.0,-200.0,935.0,-200.0,1415.0,774.0,9.907557557557608,64.5,1.4394,879.0,0,0,0,0,1
3948,2004-08-22 06:00:00,791,-200.0,-200.0,2.8,638.0,-200.0,1038.0,-200.0,1389.0,698.0,18.6,67.4,1.4302,816.0,0,0,0,0,1
3949,2004-08-22 07:00:00,856,-200.0,-200.0,4.5,735.0,-200.0,936.0,-200.0,1455.0,800.0,19.6,63.7,1.4419,715.0,0,0,0,0,1
3950,2004-08-22 08:00:00,861,-200.0,-200.0,4.7,746.0,-200.0,911.0,-200.0,1448.0,771.0,21.7,56.4,1.4496,717.0,0,0,0,0,1
3951,2004-08-22 09:00:00,924,-200.0,-200.0,6.0,814.0,-200.0,830.0,-200.0,1519.0,798.0,25.2,47.4,1.4978,711.0,0,0,0,0,1
3952,2004-08-22 10:00:00,941,-200.0,-200.0,5.8,805.0,-200.0,842.0,-200.0,1512.0,755.0,9.907557557557608,34.1,1.4577,731.0,0,0,0,0,1
3953,2004-08-22 11:00:00,879,-200.0,-200.0,5.2,898.9579684763572,-200.0,899.0,-200.0,1407.0,657.0,33.4,25.1,1.2665,752.0,0,0,0,0,1
3954,2004-08-22 12:00:00,816,-200.0,-200.0,4.6,742.0,-200.0,1009.0,-200.0,1305.0,537.0,35.5,18.2,1.0376,879.0,0,0,0,0,1
3955,2004-08-22 13:00:00,715,-37.6561324303989,-200.0,2.1,589.0,-200.0,1286.0,-200.0,1127.0,390.0,35.1,15.7,0.8757,922.0,0,0,0,0,1
3956,2004-08-22 14:00:00,717,-200.0,-200.0,1.8,570.0,-200.0,1326.0,-200.0,1110.0,368.0,33.3,17.1,0.8592,958.0,0,0,0,0,1
3957,2004-08-22 15:00:00,711,-200.0,-200.0,2.8,640.0,-200.0,1224.0,50.04384422110553,1084.0,391.0,36.6,11.8,0.7107,949.0,0,0,0,0,1
3958,2004-08-22 16:00:00,731,-200.0,-200.0,3.6,686.0,-200.0,1212.0,-200.0,1104.0,413.0,38.3,37.998232861260654,0.6591,922.0,0,0,0,0,1
3959,2004-08-22 17:00:00,752,-200.0,-200.0,4.0,713.0,-200.0,1163.0,-200.0,1144.0,435.0,37.3,10.9,0.6846,902.0,0,0,0,0,1
3960,2004-08-22 18:00:00,879,-200.0,-200.0,5.3,779.0,-200.0,999.0,-200.0,1347.0,535.0,34.6,20.0,1.0817,932.0,0,0,0,0,1
3961,2004-08-22 19:00:00,922,-200.0,-200.0,7.4,874.0,-200.0,851.0,-200.0,1447.0,663.0,30.4,28.2,1.204,870.0,0,0,0,0,1
3962,2004-08-22 20:00:00,958,-200.0,-200.0,8.0,900.0,-200.0,782.0,-200.0,1493.0,830.0,28.1,34.3,1.2821,812.0,0,0,0,0,1
3963,2004-08-22 21:00:00,949,-200.0,-200.0,1.129901287017372,876.0,-200.0,773.0,-200.0,1500.0,911.0,26.5,36.6,1.2484,773.0,0,0,0,0,1
3964,2004-08-22 22:00:00,922,-200.0,-200.0,6.1,818.0,-200.0,826.0,-200.0,1414.6464281261688,848.0,25.7,38.5,-7.799153128911129,769.0,0,0,0,0,1
3965,2004-08-22 23:00:00,902,-200.0,-200.0,5.5,898.9579684763572,-200.0,856.0,-200.0,1428.0,799.0,24.7,41.6,1.2751,763.0,0,0,0,0,1
3966,2004-08-23 00:00:00,932,-200.0,-200.0,6.2,898.9579684763572,-200.0,817.0,-200.0,1462.0,921.0,23.6,45.4,-7.799153128911129,809.0,0,0,0,0,1
3967,2004-08-23 01:00:00,870,-200.0,-200.0,4.4,733.0,-200.0,903.0,-200.0,1392.0,762.0,23.4,46.3,1.3134,893.0,0,0,0,0,1
3968,2004-08-23 02:00:00,812,-200.0,-200.0,3.4,675.0,-200.0,995.0,-200.0,1348.0,661.0,21.6,51.6,1.3171,1028.0,0,0,0,0,1
3969,2004-08-23 03:00:00,773,-200.0,-200.0,2.4,613.0,-200.0,1065.0,-200.0,1321.0,597.0,21.2,53.3,1.328,1011.0,0,0,0,0,1
3970,2004-08-23 04:00:00,769,-200.0,-200.0,2.0,582.0,156.41814768460577,801.8594824353044,-200.0,1306.0,616.0,20.6,55.1,1.3237,994.0,0,0,0,0,1
3971,2004-08-23 05:00:00,763,-200.0,-200.0,2.0,583.0,-200.0,1093.0,-200.0,1288.0,596.0,22.1,49.6,1.3022,937.0,0,0,0,0,1
3972,2004-08-23 06:00:00,809,-200.0,-154.66299173139564,3.8,701.0,-200.0,997.0,-200.0,1384.0,649.0,21.1,51.6,1.2784,902.0,0,0,0,0,1
3973,2004-08-23 07:00:00,893,-200.0,-200.0,7.6,881.0,-200.0,810.0,-200.0,1486.0,792.0,21.8,48.6,1.2556,860.0,0,0,0,0,1
3974,2004-08-23 08:00:00,1028,-200.0,-200.0,14.9,1146.0,-200.0,638.0,-200.0,1766.0,1080.0,21.7,49.1,1.2602,843.0,0,0,0,0,1
3975,2004-08-23 09:00:00,1011,2.0,-200.0,12.0,1051.0,111.0,702.0,-200.0,1659.0,1087.0,25.3,41.7,1.3243,872.0,1,0,0,0,0
3976,2004-08-23 10:00:00,994,-200.0,-200.0,9.2,947.0,-200.0,764.0,-200.0,1572.0,983.0,30.3,30.9,1.3096,857.0,0,0,0,0,1
3977,2004-08-23 11:00:00,937,1.6,-200.0,8.2,908.0,86.0,822.0,83.0,1466.0,826.0,32.9,24.9,1.2269,922.0,1,0,0,0,0
3978,2004-08-23 12:00:00,902,1.3,-154.66299173139564,5.9,808.0,57.0,912.0,64.0,1408.0,632.0,34.4,23.5,1.2541,951.0,1,0,0,0,0
3979,2004-08-23 13:00:00,860,1.0,-200.0,4.7,748.0,39.0,955.0,50.0,1344.0,532.0,34.3,22.5,1.1974,962.0,0,0,1,0,0
3980,2004-08-23 14:00:00,843,0.9,-200.0,4.1,716.0,41.0,1005.0,53.0,1305.0,496.0,33.4,21.6,1.0927,957.0,0,1,0,0,0
3981,2004-08-23 15:00:00,872,1.0,-200.0,4.9,760.0,47.0,979.0,57.0,1314.0,513.0,36.1,18.4,1.0827,928.0,0,0,1,0,0
3982,2004-08-23 16:00:00,857,1.1,-200.0,5.2,775.0,45.0,979.0,55.0,1258.0,512.0,37.3,15.4,0.9692,895.0,1,0,0,0,0
3983,2004-08-23 17:00:00,922,1.5,-200.0,7.5,878.0,60.0,880.0,70.0,1363.0,615.0,36.8,16.2,0.9922,902.0,1,0,0,0,0
3984,2004-08-23 18:00:00,951,1.5,-200.0,7.4,875.0,51.0,856.0,68.0,1406.0,600.0,34.9,20.9,1.1463,904.0,1,0,0,0,0
3985,2004-08-23 19:00:00,962,1.6,-200.0,7.8,891.0,53.0,813.0,73.0,1442.0,970.772109267806,30.8,26.5,1.1603,919.0,1,0,0,0,0
3986,2004-08-23 20:00:00,957,1.7,-200.0,8.6,926.0,72.0,758.0,92.0,1480.0,830.0,28.9,28.3,1.1078,812.0,1,0,0,0,0
3987,2004-08-23 21:00:00,928,1.4,-200.0,6.5,837.0,156.41814768460577,808.0,80.0,1410.0,871.0,27.0,30.7,1.079,776.0,1,0,0,0,0
3988,2004-08-23 22:00:00,895,1.2,-200.0,6.8,846.0,41.0,819.0,60.0,1371.0,787.0,26.6,30.6,1.0459,762.0,1,0,0,0,0
3989,2004-08-23 23:00:00,902,1.1,-200.0,5.7,797.0,32.0,845.0,49.0,1414.6464281261688,841.0,26.0,33.1,-7.799153128911129,786.0,1,0,0,0,0
3990,2004-08-24 00:00:00,904,1.1,-200.0,5.8,801.0,44.0,852.0,53.0,1400.0,862.0,24.1,37.9,-7.799153128911129,868.0,1,0,0,0,0
3991,2004-08-24 01:00:00,919,1.2,-200.0,5.7,799.0,29.0,844.0,50.0,1409.0,881.0,22.2,43.1,1.1396,965.0,1,0,0,0,0
3992,2004-08-24 02:00:00,812,0.7,-200.0,3.2,663.0,18.0,982.0,34.0,1265.0,709.0,22.8,41.3,1.1284,1049.0,0,1,0,0,0
3993,2004-08-24 03:00:00,776,0.5,-200.0,2.1,590.0,-200.0,1099.0,-200.0,1245.0,602.0,21.2,43.8,1.088,1008.0,0,1,0,0,0
3994,2004-08-24 04:00:00,762,0.4,-200.0,1.7,563.0,12.0,1181.0,21.0,1208.0,492.0,21.7,42.6,1.0907,1008.0,0,1,0,0,0
3995,2004-08-24 05:00:00,786,0.7,-200.0,2.8,642.0,39.0,1057.0,48.0,1270.0,592.0,20.2,47.1,1.1021,973.0,0,1,0,0,0
3996,2004-08-24 06:00:00,868,1.1,-200.0,5.7,798.0,83.0,866.0,71.0,1392.0,824.0,20.1,47.8,1.1093,964.0,1,0,0,0,0
3997,2004-08-24 07:00:00,965,1.6,-200.0,10.0,977.0,149.0,725.0,94.0,1515.0,1014.0,20.6,45.5,1.0925,923.0,1,0,0,0,0
3998,2004-08-24 08:00:00,1049,2.3,-200.0,14.5,1133.0,216.0,630.0,118.0,1662.0,1208.0,22.4,41.1,1.0979,934.0,1,0,0,0,0
3999,2004-08-24 09:00:00,1008,-37.6561324303989,-200.0,9.9,973.0,153.0,714.0,50.04384422110553,1509.0,1178.0,25.0,36.6,1.143,1036.0,1,0,0,0,0
4000,2004-08-24 10:00:00,1008,2.0,-200.0,11.2,898.9579684763572,177.0,714.0,122.0,1549.0,1176.0,29.9,26.2,1.0891,1076.0,1,0,0,0,0
4001,2004-08-24 11:00:00,973,1.6,-200.0,8.3,911.0,126.0,800.0,121.0,1441.0,891.0,32.9,21.8,1.0714,1055.0,1,0,0,0,0
4002,2004-08-24 12:00:00,964,1.6,-200.0,9.5,959.0,96.0,787.0,115.0,1438.0,731.0,35.0,17.9,0.99,1081.0,1,0,0,0,0
4003,2004-08-24 13:00:00,923,1.3,-200.0,7.1,862.0,92.0,875.0,107.0,1363.0,626.0,34.6,18.2,0.9832,1072.0,1,0,0,0,0
4004,2004-08-24 14:00:00,934,1.0,-200.0,6.0,811.0,75.0,896.0,86.0,1343.0,553.0,33.8,22.8,-7.799153128911129,1038.0,0,0,1,0,0
4005,2004-08-24 15:00:00,1036,1.6,-200.0,9.1,943.0,109.0,801.8594824353044,118.0,1509.0,770.0,36.3,19.5,1.1539,1059.0,1,0,0,0,0
4006,2004-08-24 16:00:00,1076,2.0,-200.0,10.4,994.0,133.0,723.0,129.0,1549.0,938.0,38.3,17.9,1.181,1070.0,1,0,0,0,0
4007,2004-08-24 17:00:00,1055,1.7,-200.0,8.7,927.0,87.0,757.0,90.0,1520.0,716.0,36.9,20.9,1.2864,1093.0,1,0,0,0,0
4008,2004-08-24 18:00:00,1081,1.7,-200.0,9.0,938.0,80.0,728.0,87.0,1568.0,714.0,33.9,30.0,1.56,1016.0,1,0,0,0,0
4009,2004-08-24 19:00:00,1072,-37.6561324303989,-200.0,6.8,850.0,70.0,737.0,65.0,1604.0,702.0,29.8,43.4,1.7988,988.0,1,0,0,0,0
4010,2004-08-24 20:00:00,1038,1.3,-200.0,5.2,773.0,67.0,749.0,61.0,1568.0,687.0,27.5,50.4,1.8274,930.0,1,0,0,0,0
4011,2004-08-24 21:00:00,1059,1.3,-200.0,5.7,800.0,66.0,740.0,62.0,1604.0,739.0,27.5,50.4,1.8284,815.0,1,0,0,0,0
4012,2004-08-24 22:00:00,1070,1.6,-200.0,6.9,852.0,97.0,704.0,85.0,1639.0,867.0,28.1,37.998232861260654,1.7933,884.0,1,0,0,0,0
4013,2004-08-24 23:00:00,1093,1.8,-200.0,7.8,893.0,90.0,677.0,83.0,1678.0,927.0,26.9,49.6,1.7299,913.0,1,0,0,0,0
4014,2004-08-25 00:00:00,1016,1.5,-200.0,6.8,849.0,99.0,729.0,84.0,1609.0,872.0,26.0,48.0,1.5899,994.0,1,0,0,0,0
4015,2004-08-25 01:00:00,988,1.3,-200.0,6.3,825.0,71.0,756.0,50.04384422110553,1559.0,848.0,24.9,50.6,1.5747,1173.0,1,0,0,0,0
4016,2004-08-25 02:00:00,930,1.1,-200.0,4.7,749.0,59.0,823.0,62.0,1464.0,777.0,9.907557557557608,53.2,1.5418,1314.0,1,0,0,0,0
4017,2004-08-25 03:00:00,815,0.5,-200.0,1.129901287017372,584.0,156.41814768460577,1102.0,-200.0,1363.0,513.0,24.5,50.9,1.5416,1252.0,0,1,0,0,0
4018,2004-08-25 04:00:00,884,0.6,-200.0,3.6,686.0,26.0,908.0,40.0,1439.0,651.0,22.9,56.1,1.5492,1151.0,0,1,0,0,0
4019,2004-08-25 05:00:00,913,0.7,-200.0,4.4,730.0,47.0,883.0,50.0,1493.0,774.0,23.3,55.5,1.5636,1122.0,0,1,0,0,0
4020,2004-08-25 06:00:00,994,-37.6561324303989,-200.0,6.4,829.0,108.0,784.0,50.04384422110553,1581.0,982.0,23.6,54.2,1.5583,1111.0,1,0,0,0,0
4021,2004-08-25 07:00:00,1173,1.9,-154.66299173139564,11.9,1047.0,160.0,631.0,89.0,1815.0,1175.0,24.9,52.9,1.643,1058.0,1,0,0,0,0
4022,2004-08-25 08:00:00,1314,3.5,-200.0,21.0,1325.0,204.0,499.0,106.0,2143.0,1390.0,26.4,50.8,1.7166,972.0,1,0,0,0,0
4023,2004-08-25 09:00:00,1252,2.9,-200.0,15.6,1168.0,193.0,557.0,107.0,1938.0,1352.0,28.1,47.4,1.7753,985.0,1,0,0,0,0
4024,2004-08-25 10:00:00,1151,2.2,-200.0,12.1,1053.0,146.0,623.0,93.0,1835.0,1152.0,30.2,43.2,1.823,1004.0,1,0,0,0,0
4025,2004-08-25 11:00:00,1122,2.0,-200.0,9.3,898.9579684763572,126.0,687.0,95.0,1729.0,1022.0,31.2,41.9,1.871,1030.0,1,0,0,0,0
4026,2004-08-25 12:00:00,1111,1.7,-200.0,8.7,927.0,90.0,707.0,78.0,1414.6464281261688,922.0,33.9,36.0,1.8692,965.0,1,0,0,0,0
4027,2004-08-25 13:00:00,1058,1.6,-200.0,7.9,894.0,84.0,736.0,76.0,1648.0,825.0,33.9,34.1,1.7754,987.0,1,0,0,0,0
4028,2004-08-25 14:00:00,972,1.3,-200.0,6.2,820.0,60.0,801.8594824353044,66.0,1535.0,630.0,34.4,30.6,1.6402,923.0,1,0,0,0,0
4029,2004-08-25 15:00:00,985,1.3,-200.0,6.3,826.0,66.0,808.0,71.0,1544.0,621.0,35.3,28.5,1.6034,872.0,1,0,0,0,0
4030,2004-08-25 16:00:00,1004,1.3,-200.0,6.0,814.0,57.0,808.0,61.0,1520.0,602.0,36.3,28.3,1.6851,939.0,1,0,0,0,0
4031,2004-08-25 17:00:00,1030,1.6,-200.0,7.9,897.0,71.0,733.0,73.0,1592.0,668.0,35.3,29.4,1.6577,954.0,1,0,0,0,0
4032,2004-08-25 18:00:00,965,1.3,-200.0,5.8,802.0,51.0,821.0,54.0,1504.0,564.0,32.5,34.1,1.6453,969.0,1,0,0,0,0
4033,2004-08-25 19:00:00,987,1.4,-200.0,6.3,824.0,49.0,793.0,50.04384422110553,1541.0,581.0,29.1,42.1,1.6695,882.0,1,0,0,0,0
4034,2004-08-25 20:00:00,923,1.4,-200.0,6.0,811.0,59.0,804.0,69.0,1434.0,604.0,27.8,35.6,1.3116,805.0,1,0,0,0,0
4035,2004-08-25 21:00:00,872,1.3,-200.0,6.3,824.0,66.0,853.0,50.04384422110553,1346.0,590.0,27.0,30.0,1.0542,790.0,1,0,0,0,0
4036,2004-08-25 22:00:00,939,1.4,-200.0,6.8,898.9579684763572,72.0,804.0,83.0,1479.0,650.0,26.3,37.3,1.2555,779.0,1,0,0,0,0
4037,2004-08-25 23:00:00,954,1.5,-200.0,7.0,855.0,89.0,792.0,94.0,1474.0,745.0,25.2,40.8,1.2877,842.0,1,0,0,0,0
4038,2004-08-26 00:00:00,969,1.5,-200.0,7.0,857.0,75.0,753.0,84.0,1485.0,821.0,24.3,43.3,1.2973,-200.0,1,0,0,0,0
4039,2004-08-26 01:00:00,882,0.9,-200.0,5.0,898.9579684763572,38.0,879.0,55.0,1388.0,656.0,23.3,45.3,1.2794,-200.0,0,1,0,0,0
4040,2004-08-26 02:00:00,805,0.6,-200.0,2.8,637.0,24.0,1048.0,35.0,1276.0,520.0,24.1,44.0,1.3034,-200.0,0,1,0,0,0
4041,2004-08-26 03:00:00,790,0.5,-200.0,2.1,590.0,-200.0,1122.0,-200.0,1257.0,970.772109267806,23.8,44.8,1.3061,-200.0,0,1,0,0,0
4042,2004-08-26 04:00:00,779,-200.0,-200.0,1.7,560.0,19.0,1189.0,31.0,1231.0,487.0,23.0,47.7,1.3232,-200.0,0,0,0,0,1
4043,2004-08-26 05:00:00,842,0.5,-200.0,2.8,640.0,40.0,1070.0,45.0,1293.0,595.0,23.7,46.7,1.3501,-200.0,0,1,0,0,0
4044,2004-08-26 06:00:00,-200,1.0,-200.0,-200.0,-200.0,63.0,-200.0,59.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,0,0,1,0,0
4045,2004-08-26 07:00:00,-200,1.9,-200.0,-200.0,-200.0,121.0,-200.0,83.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,1,0,0,0,0
4046,2004-08-26 08:00:00,-200,2.6,-200.0,-200.0,-200.0,143.0,-200.0,90.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,1,0,0,0,0
4047,2004-08-26 09:00:00,-200,1.7,-154.66299173139564,-200.0,-200.0,104.0,-200.0,87.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,1,0,0,0,0
4048,2004-08-26 10:00:00,-200,-37.6561324303989,-200.0,-200.0,-200.0,111.0,-200.0,83.0,-200.0,-200.0,-200.0,-200.0,-7.799153128911129,-200.0,1,0,0,0,0
4049,2004-08-26 11:00:00,-200,1.4,-200.0,-200.0,-200.0,83.0,-200.0,71.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,1,0,0,0,0
4050,2004-08-26 12:00:00,-200,1.6,-200.0,-200.0,-200.0,90.0,801.8594824353044,77.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,1,0,0,0,0
4051,2004-08-26 13:00:00,-200,1.3,-200.0,-200.0,-200.0,82.0,-200.0,75.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,1,0,0,0,0
4052,2004-08-26 14:00:00,-200,0.9,-200.0,-200.0,-200.0,48.0,-200.0,52.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,0,1,0,0,0
4053,2004-08-26 15:00:00,-200,1.4,-200.0,-200.0,-200.0,89.0,-200.0,76.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,1,0,0,0,0
4054,2004-08-26 16:00:00,-200,1.0,-200.0,-200.0,-200.0,58.0,-200.0,60.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,0,0,1,0,0
4055,2004-08-26 17:00:00,-200,2.2,-200.0,-200.0,-200.0,129.0,-200.0,99.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,1,0,0,0,0
4056,2004-08-26 18:00:00,-200,1.9,-200.0,-200.0,-200.0,103.0,-200.0,88.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,1,0,0,0,0
4057,2004-08-26 19:00:00,-200,2.1,-200.0,-200.0,-200.0,115.0,-200.0,91.0,1414.6464281261688,-200.0,-200.0,-200.0,-200.0,-200.0,1,0,0,0,0
4058,2004-08-26 20:00:00,-200,1.7,-154.66299173139564,-200.0,-200.0,108.0,-200.0,91.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,1,0,0,0,0
4059,2004-08-26 21:00:00,-200,-37.6561324303989,-200.0,1.129901287017372,-200.0,60.0,-200.0,68.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,0,0,1,0,0
4060,2004-08-26 22:00:00,-200,1.1,-200.0,1.129901287017372,-200.0,156.41814768460577,-200.0,71.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,1,0,0,0,0
4061,2004-08-26 23:00:00,-200,0.7,-200.0,-200.0,-200.0,36.0,-200.0,49.0,-200.0,-200.0,9.907557557557608,-200.0,-200.0,-200.0,0,1,0,0,0
4062,2004-08-27 00:00:00,-200,1.3,-200.0,-200.0,-200.0,81.0,-200.0,71.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,1,0,0,0,0
4063,2004-08-27 01:00:00,-200,1.3,-200.0,1.129901287017372,-200.0,91.0,-200.0,76.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,1,0,0,0,0
4064,2004-08-27 02:00:00,-200,1.0,-200.0,-200.0,-200.0,65.0,-200.0,67.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,0,0,1,0,0
4065,2004-08-27 03:00:00,-200,0.7,-200.0,-200.0,-200.0,-200.0,-200.0,50.04384422110553,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,0,1,0,0,0
4066,2004-08-27 04:00:00,-200,0.6,-200.0,-200.0,-200.0,156.41814768460577,801.8594824353044,58.0,-200.0,970.772109267806,-200.0,-200.0,-200.0,-200.0,1,0,0,0,0
4067,2004-08-27 05:00:00,-200,0.7,-200.0,-200.0,-200.0,71.0,-200.0,53.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,0,1,0,0,0
4068,2004-08-27 06:00:00,-200,1.1,-200.0,-200.0,898.9579684763572,92.0,-200.0,52.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,1,0,0,0,0
4069,2004-08-27 07:00:00,-200,2.4,-200.0,-200.0,-200.0,201.0,-200.0,68.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,1,0,0,0,0
4070,2004-08-27 08:00:00,-200,2.4,-200.0,-200.0,-200.0,169.0,-200.0,69.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,1,0,0,0,0
4071,2004-08-27 09:00:00,-200,2.3,-200.0,-200.0,-200.0,158.0,-200.0,83.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,1,0,0,0,0
